ordre,x0,x1,x2,x3,x4,y0,y1,y2,etat,solution,chemin_solution,no,no_parent,equation,a,b,c,n,rest,rest2
5,7,4,9,1,4,3,0,7,2,0,0,4587,4581,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+1*3=8(3), 9*7+1*0+4*3=2(4), 1*7+4*0=0(5), 4*7=0(6)]",,,,0,788741,78
5,7,4,9,1,5,3,0,7,2,0,0,4588,4581,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+1*3=8(3), 9*7+1*0+5*3=2(4), 1*7+5*0=0(5), 5*7=0(6)]",,,,0,818741,81
5,7,4,9,1,6,3,0,7,2,0,0,4589,4581,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+1*3=8(3), 9*7+1*0+6*3=2(4), 1*7+6*0=0(5), 6*7=0(6)]",,,,0,848741,84
5,7,4,9,1,7,3,0,7,2,0,0,4590,4581,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+1*3=8(3), 9*7+1*0+7*3=2(4), 1*7+7*0=0(5), 7*7=0(6)]",,,,0,878741,87
5,7,4,9,1,8,3,0,7,2,0,0,4591,4581,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+1*3=8(3), 9*7+1*0+8*3=2(4), 1*7+8*0=0(5), 8*7=0(6)]",,,,0,908741,90
5,7,4,9,1,9,3,0,7,2,0,0,4592,4581,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+1*3=8(3), 9*7+1*0+9*3=2(4), 1*7+9*0=0(5), 9*7=0(6)]",,,,0,938741,93
4,7,4,9,2,,3,0,7,2,0,0,4593,4579,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+2*3=8(3), 9*7+2*0+x4*3=2(4), 2*7+x4*0=0(5), x4*7=0(6)]",3,,,2,41741,41
4,7,4,9,3,,3,0,7,2,0,0,4594,4579,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+3*3=8(3), 9*7+3*0+x4*3=2(4), 3*7+x4*0=0(5), x4*7=0(6)]",3,,,2,44741,44
4,7,4,9,4,,3,0,7,2,0,0,4595,4579,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+4*3=8(3), 9*7+4*0+x4*3=2(4), 4*7+x4*0=0(5), x4*7=0(6)]",3,,,2,47741,47
4,7,4,9,5,,3,0,7,2,0,0,4596,4579,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+5*3=8(3), 9*7+5*0+x4*3=2(4), 5*7+x4*0=0(5), x4*7=0(6)]",3,,,2,50741,50
4,7,4,9,6,,3,0,7,2,0,0,4597,4579,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+6*3=8(3), 9*7+6*0+x4*3=2(4), 6*7+x4*0=0(5), x4*7=0(6)]",3,,,2,53741,53
4,7,4,9,7,,3,0,7,2,0,0,4598,4579,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+7*3=8(3), 9*7+7*0+x4*3=2(4), 7*7+x4*0=0(5), x4*7=0(6)]",3,,,2,56741,56
4,7,4,9,8,,3,0,7,2,0,0,4599,4579,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+8*3=8(3), 9*7+8*0+x4*3=2(4), 8*7+x4*0=0(5), x4*7=0(6)]",3,,,2,59741,59
4,7,4,9,9,,3,0,7,2,0,0,4600,4579,"[7*3=1(0), 7*0+4*3=4(1), 7*7+4*0+9*3=7(2), 4*7+9*0+9*3=8(3), 9*7+9*0+x4*3=2(4), 9*7+x4*0=0(5), x4*7=0(6)]",3,,,2,62741,62
3,7,4,0,,,3,0,8,0,0,0,4601,4424,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+x3*3=8(3), 0*8+x3*0+x4*3=2(4), x3*8+x4*0=0(5), x4*8=0(6)]",3,,,8,5741,57
4,7,4,0,0,,3,0,8,2,0,0,4602,4601,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+0*3=8(3), 0*8+0*0+x4*3=2(4), 0*8+x4*0=0(5), x4*8=0(6)]",3,,,2,37741,37
4,7,4,0,1,,3,0,8,2,0,0,4603,4601,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+1*3=8(3), 0*8+1*0+x4*3=2(4), 1*8+x4*0=0(5), x4*8=0(6)]",3,,,2,40741,40
4,7,4,0,2,,3,0,8,2,0,0,4604,4601,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+2*3=8(3), 0*8+2*0+x4*3=2(4), 2*8+x4*0=0(5), x4*8=0(6)]",3,,,2,43741,43
4,7,4,0,3,,3,0,8,2,0,0,4605,4601,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+3*3=8(3), 0*8+3*0+x4*3=2(4), 3*8+x4*0=0(5), x4*8=0(6)]",3,,,2,46741,46
4,7,4,0,4,,3,0,8,2,0,0,4606,4601,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+4*3=8(3), 0*8+4*0+x4*3=2(4), 4*8+x4*0=0(5), x4*8=0(6)]",3,,,2,49741,49
4,7,4,0,5,,3,0,8,2,0,0,4607,4601,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+5*3=8(3), 0*8+5*0+x4*3=2(4), 5*8+x4*0=0(5), x4*8=0(6)]",3,,,2,52741,52
4,7,4,0,6,,3,0,8,2,0,0,4608,4601,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+6*3=8(3), 0*8+6*0+x4*3=2(4), 6*8+x4*0=0(5), x4*8=0(6)]",3,,,2,55741,55
4,7,4,0,7,,3,0,8,0,0,0,4609,4601,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+x4*3=2(4), 7*8+x4*0=0(5), x4*8=0(6)]",3,,,2,58741,58
5,7,4,0,7,0,3,0,8,2,0,0,4610,4609,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+0*3=2(4), 7*8+0*0=0(5), 0*8=0(6)]",,,,0,58741,5
5,7,4,0,7,1,3,0,8,2,0,0,4611,4609,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+1*3=2(4), 7*8+1*0=0(5), 1*8=0(6)]",,,,0,88741,8
5,7,4,0,7,2,3,0,8,2,0,0,4612,4609,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+2*3=2(4), 7*8+2*0=0(5), 2*8=0(6)]",,,,0,118741,11
5,7,4,0,7,3,3,0,8,2,0,0,4613,4609,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+3*3=2(4), 7*8+3*0=0(5), 3*8=0(6)]",,,,0,148741,14
5,7,4,0,7,4,3,0,8,2,0,0,4614,4609,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+4*3=2(4), 7*8+4*0=0(5), 4*8=0(6)]",,,,0,178741,17
5,7,4,0,7,5,3,0,8,2,0,0,4615,4609,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+5*3=2(4), 7*8+5*0=0(5), 5*8=0(6)]",,,,0,208741,20
5,7,4,0,7,6,3,0,8,2,0,0,4616,4609,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+6*3=2(4), 7*8+6*0=0(5), 6*8=0(6)]",,,,0,238741,23
5,7,4,0,7,7,3,0,8,2,0,0,4617,4609,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+7*3=2(4), 7*8+7*0=0(5), 7*8=0(6)]",,,,0,268741,26
5,7,4,0,7,8,3,0,8,2,0,0,4618,4609,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+8*3=2(4), 7*8+8*0=0(5), 8*8=0(6)]",,,,0,298741,29
5,7,4,0,7,9,3,0,8,0,0,0,4619,4609,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+9*3=2(4), 7*8+9*0=0(5), 9*8=0(6)]",,,,0,328741,32
6,7,4,0,7,9,3,0,8,2,0,0,4620,4619,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+7*3=8(3), 0*8+7*0+9*3=2(4), 7*8+9*0=0(5), 9*8=0(6)]",,,,0,5928741,59
4,7,4,0,8,,3,0,8,2,0,0,4621,4601,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+8*3=8(3), 0*8+8*0+x4*3=2(4), 8*8+x4*0=0(5), x4*8=0(6)]",3,,,2,61741,61
4,7,4,0,9,,3,0,8,2,0,0,4622,4601,"[7*3=1(0), 7*0+4*3=4(1), 7*8+4*0+0*3=7(2), 4*8+0*0+9*3=8(3), 0*8+9*0+x4*3=2(4), 9*8+x4*0=0(5), x4*8=0(6)]",3,,,2,64741,64
3,7,4,1,,,3,0,9,0,0,0,4623,4424,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+x3*3=8(3), 1*9+x3*0+x4*3=2(4), x3*9+x4*0=0(5), x4*9=0(6)]",3,,,8,6741,67
4,7,4,1,0,,3,0,9,2,0,0,4624,4623,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+0*3=8(3), 1*9+0*0+x4*3=2(4), 0*9+x4*0=0(5), x4*9=0(6)]",3,,,2,42741,42
4,7,4,1,1,,3,0,9,2,0,0,4625,4623,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+1*3=8(3), 1*9+1*0+x4*3=2(4), 1*9+x4*0=0(5), x4*9=0(6)]",3,,,2,45741,45
4,7,4,1,2,,3,0,9,0,0,0,4626,4623,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+x4*3=2(4), 2*9+x4*0=0(5), x4*9=0(6)]",3,,,2,48741,48
5,7,4,1,2,0,3,0,9,2,0,0,4627,4626,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+0*3=2(4), 2*9+0*0=0(5), 0*9=0(6)]",,,,0,138741,13
5,7,4,1,2,1,3,0,9,2,0,0,4628,4626,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+1*3=2(4), 2*9+1*0=0(5), 1*9=0(6)]",,,,0,168741,16
5,7,4,1,2,2,3,0,9,2,0,0,4629,4626,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+2*3=2(4), 2*9+2*0=0(5), 2*9=0(6)]",,,,0,198741,19
5,7,4,1,2,3,3,0,9,0,0,0,4630,4626,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+3*3=2(4), 2*9+3*0=0(5), 3*9=0(6)]",,,,0,228741,22
6,7,4,1,2,3,3,0,9,2,0,0,4631,4630,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+3*3=2(4), 2*9+3*0=0(5), 3*9=0(6)]",,,,0,2028741,20
5,7,4,1,2,4,3,0,9,2,0,0,4632,4626,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+4*3=2(4), 2*9+4*0=0(5), 4*9=0(6)]",,,,0,258741,25
5,7,4,1,2,5,3,0,9,2,0,0,4633,4626,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+5*3=2(4), 2*9+5*0=0(5), 5*9=0(6)]",,,,0,288741,28
5,7,4,1,2,6,3,0,9,2,0,0,4634,4626,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+6*3=2(4), 2*9+6*0=0(5), 6*9=0(6)]",,,,0,318741,31
5,7,4,1,2,7,3,0,9,2,0,0,4635,4626,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+7*3=2(4), 2*9+7*0=0(5), 7*9=0(6)]",,,,0,348741,34
5,7,4,1,2,8,3,0,9,2,0,0,4636,4626,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+8*3=2(4), 2*9+8*0=0(5), 8*9=0(6)]",,,,0,378741,37
5,7,4,1,2,9,3,0,9,2,0,0,4637,4626,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+2*3=8(3), 1*9+2*0+9*3=2(4), 2*9+9*0=0(5), 9*9=0(6)]",,,,0,408741,40
4,7,4,1,3,,3,0,9,2,0,0,4638,4623,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+3*3=8(3), 1*9+3*0+x4*3=2(4), 3*9+x4*0=0(5), x4*9=0(6)]",3,,,2,51741,51
4,7,4,1,4,,3,0,9,2,0,0,4639,4623,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+4*3=8(3), 1*9+4*0+x4*3=2(4), 4*9+x4*0=0(5), x4*9=0(6)]",3,,,2,54741,54
4,7,4,1,5,,3,0,9,2,0,0,4640,4623,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+5*3=8(3), 1*9+5*0+x4*3=2(4), 5*9+x4*0=0(5), x4*9=0(6)]",3,,,2,57741,57
4,7,4,1,6,,3,0,9,2,0,0,4641,4623,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+6*3=8(3), 1*9+6*0+x4*3=2(4), 6*9+x4*0=0(5), x4*9=0(6)]",3,,,2,60741,60
4,7,4,1,7,,3,0,9,2,0,0,4642,4623,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+7*3=8(3), 1*9+7*0+x4*3=2(4), 7*9+x4*0=0(5), x4*9=0(6)]",3,,,2,63741,63
4,7,4,1,8,,3,0,9,2,0,0,4643,4623,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+8*3=8(3), 1*9+8*0+x4*3=2(4), 8*9+x4*0=0(5), x4*9=0(6)]",3,,,2,66741,66
4,7,4,1,9,,3,0,9,2,0,0,4644,4623,"[7*3=1(0), 7*0+4*3=4(1), 7*9+4*0+1*3=7(2), 4*9+1*0+9*3=8(3), 1*9+9*0+x4*3=2(4), 9*9+x4*0=0(5), x4*9=0(6)]",3,,,2,69741,69
2,7,5,,,,3,1,,0,0,0,4645,4423,"[7*3=1(0), 7*1+5*3=4(1), 7*y2+5*1+x2*3=7(2), 5*y2+x2*1+x3*3=8(3), x2*y2+x3*1+x4*3=2(4), x3*y2+x4*1=0(5), x4*y2=0(6)]",3,7,7,7,241,24
3,7,5,0,,,3,1,0,0,0,0,4646,4645,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+x3*3=8(3), 0*0+x3*1+x4*3=2(4), x3*0+x4*1=0(5), x4*0=0(6)]",3,,,8,741,7
4,7,5,0,0,,3,1,0,2,0,0,4647,4646,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+0*3=8(3), 0*0+0*1+x4*3=2(4), 0*0+x4*1=0(5), x4*0=0(6)]",3,,,2,741,0
4,7,5,0,1,,3,1,0,2,0,0,4648,4646,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+1*3=8(3), 0*0+1*1+x4*3=2(4), 1*0+x4*1=0(5), x4*0=0(6)]",3,,,2,3741,3
4,7,5,0,2,,3,1,0,2,0,0,4649,4646,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+2*3=8(3), 0*0+2*1+x4*3=2(4), 2*0+x4*1=0(5), x4*0=0(6)]",3,,,2,6741,6
4,7,5,0,3,,3,1,0,2,0,0,4650,4646,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+3*3=8(3), 0*0+3*1+x4*3=2(4), 3*0+x4*1=0(5), x4*0=0(6)]",3,,,2,9741,9
4,7,5,0,4,,3,1,0,2,0,0,4651,4646,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+4*3=8(3), 0*0+4*1+x4*3=2(4), 4*0+x4*1=0(5), x4*0=0(6)]",3,,,2,12741,12
4,7,5,0,5,,3,1,0,2,0,0,4652,4646,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+5*3=8(3), 0*0+5*1+x4*3=2(4), 5*0+x4*1=0(5), x4*0=0(6)]",3,,,2,15741,15
4,7,5,0,6,,3,1,0,0,0,0,4653,4646,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+x4*3=2(4), 6*0+x4*1=0(5), x4*0=0(6)]",3,,,2,18741,18
5,7,5,0,6,0,3,1,0,2,0,0,4654,4653,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+0*3=2(4), 6*0+0*1=0(5), 0*0=0(6)]",,,,0,78741,7
5,7,5,0,6,1,3,1,0,2,0,0,4655,4653,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+1*3=2(4), 6*0+1*1=0(5), 1*0=0(6)]",,,,0,108741,10
5,7,5,0,6,2,3,1,0,2,0,0,4656,4653,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+2*3=2(4), 6*0+2*1=0(5), 2*0=0(6)]",,,,0,138741,13
5,7,5,0,6,3,3,1,0,2,0,0,4657,4653,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+3*3=2(4), 6*0+3*1=0(5), 3*0=0(6)]",,,,0,168741,16
5,7,5,0,6,4,3,1,0,2,0,0,4658,4653,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+4*3=2(4), 6*0+4*1=0(5), 4*0=0(6)]",,,,0,198741,19
5,7,5,0,6,5,3,1,0,0,0,0,4659,4653,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+5*3=2(4), 6*0+5*1=0(5), 5*0=0(6)]",,,,0,228741,22
6,7,5,0,6,5,3,1,0,2,0,0,4660,4659,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+5*3=2(4), 6*0+5*1=0(5), 5*0=0(6)]",,,,0,728741,7
5,7,5,0,6,6,3,1,0,2,0,0,4661,4653,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+6*3=2(4), 6*0+6*1=0(5), 6*0=0(6)]",,,,0,258741,25
5,7,5,0,6,7,3,1,0,2,0,0,4662,4653,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+7*3=2(4), 6*0+7*1=0(5), 7*0=0(6)]",,,,0,288741,28
5,7,5,0,6,8,3,1,0,2,0,0,4663,4653,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+8*3=2(4), 6*0+8*1=0(5), 8*0=0(6)]",,,,0,318741,31
5,7,5,0,6,9,3,1,0,2,0,0,4664,4653,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+6*3=8(3), 0*0+6*1+9*3=2(4), 6*0+9*1=0(5), 9*0=0(6)]",,,,0,348741,34
4,7,5,0,7,,3,1,0,2,0,0,4665,4646,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+7*3=8(3), 0*0+7*1+x4*3=2(4), 7*0+x4*1=0(5), x4*0=0(6)]",3,,,2,21741,21
4,7,5,0,8,,3,1,0,2,0,0,4666,4646,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+8*3=8(3), 0*0+8*1+x4*3=2(4), 8*0+x4*1=0(5), x4*0=0(6)]",3,,,2,24741,24
4,7,5,0,9,,3,1,0,2,0,0,4667,4646,"[7*3=1(0), 7*1+5*3=4(1), 7*0+5*1+0*3=7(2), 5*0+0*1+9*3=8(3), 0*0+9*1+x4*3=2(4), 9*0+x4*1=0(5), x4*0=0(6)]",3,,,2,27741,27
3,7,5,1,,,3,1,1,0,0,0,4668,4645,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+x3*3=8(3), 1*1+x3*1+x4*3=2(4), x3*1+x4*1=0(5), x4*1=0(6)]",3,,,8,1741,17
4,7,5,1,0,,3,1,1,2,0,0,4669,4668,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+0*3=8(3), 1*1+0*1+x4*3=2(4), 0*1+x4*1=0(5), x4*1=0(6)]",3,,,2,7741,7
4,7,5,1,1,,3,1,1,2,0,0,4670,4668,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+1*3=8(3), 1*1+1*1+x4*3=2(4), 1*1+x4*1=0(5), x4*1=0(6)]",3,,,2,10741,10
4,7,5,1,2,,3,1,1,2,0,0,4671,4668,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+2*3=8(3), 1*1+2*1+x4*3=2(4), 2*1+x4*1=0(5), x4*1=0(6)]",3,,,2,13741,13
4,7,5,1,3,,3,1,1,2,0,0,4672,4668,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+3*3=8(3), 1*1+3*1+x4*3=2(4), 3*1+x4*1=0(5), x4*1=0(6)]",3,,,2,16741,16
4,7,5,1,4,,3,1,1,2,0,0,4673,4668,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+4*3=8(3), 1*1+4*1+x4*3=2(4), 4*1+x4*1=0(5), x4*1=0(6)]",3,,,2,19741,19
4,7,5,1,5,,3,1,1,2,0,0,4674,4668,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+5*3=8(3), 1*1+5*1+x4*3=2(4), 5*1+x4*1=0(5), x4*1=0(6)]",3,,,2,22741,22
4,7,5,1,6,,3,1,1,2,0,0,4675,4668,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+6*3=8(3), 1*1+6*1+x4*3=2(4), 6*1+x4*1=0(5), x4*1=0(6)]",3,,,2,25741,25
4,7,5,1,7,,3,1,1,0,0,0,4676,4668,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+7*3=8(3), 1*1+7*1+x4*3=2(4), 7*1+x4*1=0(5), x4*1=0(6)]",3,,,2,28741,28
5,7,5,1,7,0,3,1,1,2,0,0,4677,4676,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+7*3=8(3), 1*1+7*1+0*3=2(4), 7*1+0*1=0(5), 0*1=0(6)]",,,,0,108741,10
5,7,5,1,7,1,3,1,1,2,0,0,4678,4676,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+7*3=8(3), 1*1+7*1+1*3=2(4), 7*1+1*1=0(5), 1*1=0(6)]",,,,0,138741,13
5,7,5,1,7,2,3,1,1,2,0,0,4679,4676,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+7*3=8(3), 1*1+7*1+2*3=2(4), 7*1+2*1=0(5), 2*1=0(6)]",,,,0,168741,16
5,7,5,1,7,3,3,1,1,2,0,0,4680,4676,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+7*3=8(3), 1*1+7*1+3*3=2(4), 7*1+3*1=0(5), 3*1=0(6)]",,,,0,198741,19
5,7,5,1,7,4,3,1,1,0,0,0,4681,4676,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+7*3=8(3), 1*1+7*1+4*3=2(4), 7*1+4*1=0(5), 4*1=0(6)]",,,,0,228741,22
6,7,5,1,7,4,3,1,1,2,0,0,4682,4681,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+7*3=8(3), 1*1+7*1+4*3=2(4), 7*1+4*1=0(5), 4*1=0(6)]",,,,0,1328741,13
5,7,5,1,7,5,3,1,1,2,0,0,4683,4676,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+7*3=8(3), 1*1+7*1+5*3=2(4), 7*1+5*1=0(5), 5*1=0(6)]",,,,0,258741,25
5,7,5,1,7,6,3,1,1,2,0,0,4684,4676,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+7*3=8(3), 1*1+7*1+6*3=2(4), 7*1+6*1=0(5), 6*1=0(6)]",,,,0,288741,28
5,7,5,1,7,7,3,1,1,2,0,0,4685,4676,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+7*3=8(3), 1*1+7*1+7*3=2(4), 7*1+7*1=0(5), 7*1=0(6)]",,,,0,318741,31
5,7,5,1,7,8,3,1,1,2,0,0,4686,4676,"[7*3=1(0), 7*1+5*3=4(1), 7*1+5*1+1*3=7(2), 5*1+1*1+7*3=8(3), 1*1+7*1+8*3=2(4), 7*1+8*1=0(5), 8*1=0(6)]",,,,0,348741,34
