ordre,x0,x1,x2,x3,x4,y0,y1,y2,etat,solution,chemin_solution,no,no_parent,a,b,c,n,rest,rest2,nombre,x,y,ID_RESOLUTION,a2,b2
2,1,5,8,,,3,0,0,0,0,1,3,2,3,1,0,5,153,15,65553,51,3,1309,8,0
3,1,5,8,1,,3,0,0,0,0,1,15,3,3,,0,5,2553,25,65553,851,3,10102,1,
4,1,5,8,1,2,3,0,0,1,1,1,18,15,3,,0,6,5553,5,65553,1851,3,10103,2,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,65553,0,0,10032,3,1
1,3,5,,,,1,0,,0,0,1,11113,11112,1,3,0,5,3,3,65553,3,1,3106,5,0
2,3,5,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,53,5,65553,53,1,3106,5,0
3,3,5,5,5,,1,0,0,0,0,1,11170,11114,1,,0,5,553,5,65553,553,1,10106,5,
4,3,5,5,5,6,1,0,0,1,1,1,11177,11170,1,,0,6,5553,5,65553,5553,1,10107,6,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,65561,0,0,10012,1,1
1,1,6,,,,1,0,,0,0,1,2,1,1,1,0,6,1,1,65561,1,1,1107,6,0
2,1,6,5,,,1,0,0,0,0,1,3,2,1,1,0,5,61,6,65561,61,1,1106,5,0
3,1,6,5,5,,1,0,0,0,0,1,59,3,1,,0,5,561,5,65561,561,1,10106,5,
4,1,6,5,5,6,1,0,0,1,1,1,66,59,1,,0,6,5561,5,65561,5561,1,10107,6,
0,7,,,,,3,,,0,0,1,22223,,,,0,1,1,0,65561,0,0,10074,7,3
1,7,3,,,,3,5,,0,0,1,27779,22223,3,7,0,6,21,21,65561,7,3,7354,3,5
2,7,3,2,,,3,5,0,0,0,1,27780,27779,3,7,15,5,461,46,65561,37,53,7303,2,0
3,7,3,2,1,,3,5,0,0,0,1,27792,27780,3,,10,5,2561,25,65561,237,53,10102,1,
4,7,3,2,1,0,3,5,0,1,1,1,27793,27792,3,,5,6,15561,15,65561,1237,53,10101,0,
0,3,,,,,9,,,0,0,1,11112,,,,0,7,1,0,65567,0,0,10040,3,9
1,3,7,,,,9,7,,0,0,1,18890,11112,9,3,0,6,27,27,65567,3,9,3978,7,7
2,3,7,1,,,9,7,3,0,0,1,19224,18890,9,3,49,5,867,86,65567,73,79,3932,1,3
3,3,7,1,0,,9,7,3,0,0,1,19225,19224,9,,28,5,7567,75,65567,173,379,10101,0,
4,3,7,1,0,0,9,7,3,1,1,1,19226,19225,9,,3,6,35567,35,65567,173,379,10101,0,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,65567,0,0,10072,7,1
1,7,6,,,,1,0,,0,0,1,22224,22223,1,7,0,6,7,7,65567,7,1,7107,6,0
2,7,6,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,67,6,65567,67,1,7106,5,0
3,7,6,5,5,,1,0,0,0,0,1,22281,22225,1,,0,5,567,5,65567,567,1,10106,5,
4,7,6,5,5,6,1,0,0,1,1,1,22288,22281,1,,0,6,5567,5,65567,5567,1,10107,6,
0,9,,,,,3,,,0,0,1,33334,,,,0,7,1,0,65567,0,0,10094,9,3
1,9,7,,,,3,7,,0,0,1,41112,33334,3,9,0,6,27,27,65567,9,3,9378,7,7
2,9,7,3,,,3,7,1,0,0,1,41224,41112,3,9,49,5,867,86,65567,79,73,9314,3,1
3,9,7,3,0,,3,7,1,0,0,1,41225,41224,3,,28,5,7567,75,65567,379,173,10101,0,
4,9,7,3,0,0,3,7,1,1,1,1,41226,41225,3,,3,6,35567,35,65567,379,173,10101,0,
0,1,,,,,3,,,0,0,1,1,,,,0,3,1,0,65573,0,0,10014,1,3
1,1,5,,,,3,2,,0,0,1,2224,1,3,1,0,7,3,3,65573,1,3,1326,5,2
2,1,5,8,,,3,2,0,0,0,1,2225,2224,3,1,10,5,173,17,65573,51,23,1309,8,0
3,1,5,8,2,,3,2,0,0,0,1,2248,2225,3,,16,5,3573,35,65573,851,23,10103,2,
4,1,5,8,2,0,3,2,0,1,1,1,2249,2248,3,,4,6,25573,25,65573,2851,23,10101,0,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,65573,0,0,10032,3,1
1,3,7,,,,1,0,,0,0,1,11113,11112,1,3,0,7,3,3,65573,3,1,3108,7,0
2,3,7,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,73,7,65573,73,1,3106,5,0
3,3,7,5,5,,1,0,0,0,0,1,11170,11114,1,,0,5,573,5,65573,573,1,10106,5,
4,3,7,5,5,6,1,0,0,1,1,1,11177,11170,1,,0,6,5573,5,65573,5573,1,10107,6,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,65577,0,0,10072,7,1
1,7,7,,,,1,0,,0,0,1,22224,22223,1,7,0,7,7,7,65577,7,1,7108,7,0
2,7,7,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,77,7,65577,77,1,7106,5,0
3,7,7,5,5,,1,0,0,0,0,1,22281,22225,1,,0,5,577,5,65577,577,1,10106,5,
4,7,7,5,5,6,1,0,0,1,1,1,22288,22281,1,,0,6,5577,5,65577,5577,1,10107,6,
0,9,,,,,3,,,0,0,1,33334,,,,0,7,1,0,65577,0,0,10094,9,3
1,9,5,,,,3,0,,0,0,1,33335,33334,3,9,0,7,27,27,65577,9,3,9306,5,0
2,9,5,8,,,3,0,0,0,0,1,33336,33335,3,9,0,5,177,17,65577,59,3,9309,8,0
3,9,5,8,1,,3,0,0,0,0,1,33348,33336,3,,0,5,2577,25,65577,859,3,10102,1,
4,9,5,8,1,2,3,0,0,1,1,1,33351,33348,3,,0,6,5577,5,65577,1859,3,10103,2,
0,3,,,,,3,,,0,0,1,11112,,,,0,9,1,0,65589,0,0,10034,3,3
1,3,6,,,,3,0,,0,0,1,11113,11112,3,3,0,8,9,9,65589,3,3,3307,6,0
2,3,6,8,,,3,0,0,0,0,1,11114,11113,3,3,0,5,189,18,65589,63,3,3309,8,0
3,3,6,8,1,,3,0,0,0,0,1,11126,11114,3,,0,5,2589,25,65589,863,3,10102,1,
4,3,6,8,1,2,3,0,0,1,1,1,11129,11126,3,,0,6,5589,5,65589,1863,3,10103,2,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,65589,0,0,10092,9,1
1,9,8,,,,1,0,,0,0,1,33335,33334,1,9,0,8,9,9,65589,9,1,9109,8,0
2,9,8,5,,,1,0,0,0,0,1,33336,33335,1,9,0,5,89,8,65589,89,1,9106,5,0
3,9,8,5,5,,1,0,0,0,0,1,33392,33336,1,,0,5,589,5,65589,589,1,10106,5,
4,9,8,5,5,6,1,0,0,1,1,1,33399,33392,1,,0,6,5589,5,65589,5589,1,10107,6,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,65591,0,0,10012,1,1
1,1,9,,,,1,0,,0,0,1,2,1,1,1,0,9,1,1,65591,1,1,1110,9,0
2,1,9,5,,,1,0,0,0,0,1,3,2,1,1,0,5,91,9,65591,91,1,1106,5,0
3,1,9,5,5,,1,0,0,0,0,1,59,3,1,,0,5,591,5,65591,591,1,10106,5,
4,1,9,5,5,6,1,0,0,1,1,1,66,59,1,,0,6,5591,5,65591,5591,1,10107,6,
0,3,,,,,7,,,0,0,1,11112,,,,0,1,1,0,65591,0,0,10038,3,7
1,3,1,,,,7,0,,0,0,1,11113,11112,7,3,0,9,21,21,65591,3,7,3702,1,0
2,3,1,6,,,7,0,1,0,0,1,11225,11113,7,3,0,5,91,9,65591,13,7,3717,6,1
3,3,1,6,0,,7,0,1,0,0,1,11226,11225,7,,1,5,4591,45,65591,613,107,10101,0,
4,3,1,6,0,0,7,0,1,1,1,1,11227,11226,7,,6,6,5591,5,65591,613,107,10101,0,
0,7,,,,,3,,,0,0,1,22223,,,,0,1,1,0,65591,0,0,10074,7,3
1,7,0,,,,3,1,,0,0,1,23335,22223,3,7,0,9,21,21,65591,7,3,7311,0,1
2,7,0,1,,,3,1,6,0,0,1,24002,23335,3,7,0,5,91,9,65591,7,13,7362,1,6
3,7,0,1,0,,3,1,6,0,0,1,24003,24002,3,,1,5,4591,45,65591,107,613,10101,0,
4,7,0,1,0,0,3,1,6,1,1,1,24004,24003,3,,6,6,5591,5,65591,107,613,10101,0,
0,1,,,,,7,,,0,0,1,1,,,,0,7,1,0,65597,0,0,10018,1,7
1,1,7,,,,7,0,,0,0,1,2,1,7,1,0,9,7,7,65597,1,7,1708,7,0
2,1,7,3,,,7,0,0,0,0,1,3,2,7,1,0,5,497,49,65597,71,7,1704,3,0
3,1,7,3,9,,7,0,0,0,0,1,103,3,7,,0,5,2597,25,65597,371,7,10110,9,
4,1,7,3,9,0,7,0,0,1,1,1,104,103,7,,0,6,65597,65,65597,9371,7,10101,0,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,65597,0,0,10072,7,1
1,7,9,,,,1,0,,0,0,1,22224,22223,1,7,0,9,7,7,65597,7,1,7110,9,0
2,7,9,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,97,9,65597,97,1,7106,5,0
3,7,9,5,5,,1,0,0,0,0,1,22281,22225,1,,0,5,597,5,65597,597,1,10106,5,
4,7,9,5,5,6,1,0,0,1,1,1,22288,22281,1,,0,6,5597,5,65597,5597,1,10107,6,
0,1,,,,,3,,,0,0,1,1,,,,0,3,1,0,66503,0,0,10014,1,3
1,1,1,,,,3,7,,0,0,1,7779,1,3,1,0,0,3,3,66503,1,3,1372,1,7
2,1,1,9,,,3,7,0,0,0,1,7780,7779,3,1,7,5,103,10,66503,11,73,1310,9,0
3,1,1,9,0,,3,7,0,0,0,1,7781,7780,3,,63,6,3503,35,66503,911,73,10101,0,
4,1,1,9,0,0,3,7,0,1,1,1,7782,7781,3,,0,6,66503,66,66503,911,73,10101,0,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,66503,0,0,10032,3,1
1,3,0,,,,1,0,,0,0,1,11113,11112,1,3,0,0,3,3,66503,3,1,3101,0,0
2,3,0,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,3,0,66503,3,1,3106,5,0
3,3,0,5,6,,1,0,0,0,0,1,11181,11114,1,,0,6,503,5,66503,503,1,10107,6,
4,3,0,5,6,6,1,0,0,1,1,1,11188,11181,1,,0,6,6503,6,66503,6503,1,10107,6,
1,3,7,,,,1,1,,0,0,1,12224,11112,1,3,0,0,3,3,66503,3,1,3118,7,1
2,3,7,0,,,1,1,9,0,0,1,13224,12224,1,3,7,5,103,10,66503,73,11,3191,0,9
3,3,7,0,0,,1,1,9,0,0,1,13225,13224,1,,63,6,3503,35,66503,73,911,10101,0,
4,3,7,0,0,0,1,1,9,1,1,1,13226,13225,1,,0,6,66503,66,66503,73,911,10101,0,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,66511,0,0,10012,1,1
1,1,1,,,,1,0,,0,0,1,2,1,1,1,0,1,1,1,66511,1,1,1102,1,0
2,1,1,5,,,1,0,0,0,0,1,3,2,1,1,0,5,11,1,66511,11,1,1106,5,0
3,1,1,5,6,,1,0,0,0,0,1,70,3,1,,0,6,511,5,66511,511,1,10107,6,
4,1,1,5,6,6,1,0,0,1,1,1,77,70,1,,0,6,6511,6,66511,6511,1,10107,6,
0,3,,,,,7,,,0,0,1,11112,,,,0,1,1,0,66511,0,0,10038,3,7
1,3,9,,,,7,2,,0,0,1,13335,11112,7,3,0,1,21,21,66511,3,7,3730,9,2
2,3,9,2,,,7,2,2,0,0,1,13558,13335,7,3,18,5,711,71,66511,93,27,3723,2,2
3,3,9,2,0,,7,2,2,0,0,1,13559,13558,7,,22,6,4511,45,66511,293,227,10101,0,
4,3,9,2,0,0,7,2,2,1,1,1,13560,13559,7,,4,6,26511,26,66511,293,227,10101,0,
0,7,,,,,3,,,0,0,1,22223,,,,0,1,1,0,66511,0,0,10074,7,3
1,7,2,,,,3,9,,0,0,1,32223,22223,3,7,0,1,21,21,66511,7,3,7393,2,9
2,7,2,2,,,3,9,2,0,0,1,32446,32223,3,7,18,5,711,71,66511,27,93,7323,2,2
3,7,2,2,0,,3,9,2,0,0,1,32447,32446,3,,22,6,4511,45,66511,227,293,10101,0,
4,7,2,2,0,0,3,9,2,1,1,1,32448,32447,3,,4,6,26511,26,66511,227,293,10101,0,
0,1,,,,,3,,,0,0,1,1,,,,0,3,1,0,66513,0,0,10014,1,3
1,1,7,,,,3,0,,0,0,1,2,1,3,1,0,1,3,3,66513,1,3,1308,7,0
2,1,7,1,,,3,0,0,0,0,1,3,2,3,1,0,5,213,21,66513,71,3,1302,1,0
3,1,7,1,2,,3,0,0,0,0,1,26,3,3,,0,6,513,5,66513,171,3,10103,2,
4,1,7,1,2,2,3,0,0,1,1,1,29,26,3,,0,6,6513,6,66513,2171,3,10103,2,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,66513,0,0,10032,3,1
1,3,1,,,,1,0,,0,0,1,11113,11112,1,3,0,1,3,3,66513,3,1,3102,1,0
2,3,1,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,13,1,66513,13,1,3106,5,0
3,3,1,5,6,,1,0,0,0,0,1,11181,11114,1,,0,6,513,5,66513,513,1,10107,6,
4,3,1,5,6,6,1,0,0,1,1,1,11188,11181,1,,0,6,6513,6,66513,6513,1,10107,6,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,66517,0,0,10072,7,1
1,7,1,,,,1,0,,0,0,1,22224,22223,1,7,0,1,7,7,66517,7,1,7102,1,0
2,7,1,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,17,1,66517,17,1,7106,5,0
3,7,1,5,6,,1,0,0,0,0,1,22292,22225,1,,0,6,517,5,66517,517,1,10107,6,
4,7,1,5,6,6,1,0,0,1,1,1,22299,22292,1,,0,6,6517,6,66517,6517,1,10107,6,
1,7,4,,,,1,1,,0,0,1,23335,22223,1,7,0,1,7,7,66517,7,1,7115,4,1
2,7,4,0,,,1,1,0,0,0,1,23336,23335,1,7,4,5,117,11,66517,47,11,7101,0,0
3,7,4,0,6,,1,1,0,0,0,1,23403,23336,1,,0,6,517,5,66517,47,11,10107,6,
4,7,4,0,6,0,1,1,0,1,1,1,23404,23403,1,,6,6,6517,6,66517,6047,11,10101,0,
0,1,,,,,7,,,0,0,1,1,,,,0,7,1,0,66527,0,0,10018,1,7
1,1,7,,,,7,3,,0,0,1,3335,1,7,1,0,2,7,7,66527,1,7,1738,7,3
2,1,7,0,,,7,3,9,0,0,1,4335,3335,7,1,21,5,527,52,66527,71,37,1791,0,9
3,1,7,0,0,,7,3,9,0,0,1,4336,4335,7,,63,6,3527,35,66527,71,937,10101,0,
4,1,7,0,0,0,7,3,9,1,1,1,4337,4336,7,,0,6,66527,66,66527,71,937,10101,0,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,66527,0,0,10072,7,1
1,7,2,,,,1,0,,0,0,1,22224,22223,1,7,0,2,7,7,66527,7,1,7103,2,0
2,7,2,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,27,2,66527,27,1,7106,5,0
3,7,2,5,6,,1,0,0,0,0,1,22292,22225,1,,0,6,527,5,66527,527,1,10107,6,
4,7,2,5,6,6,1,0,0,1,1,1,22299,22292,1,,0,6,6527,6,66527,6527,1,10107,6,
1,7,3,,,,1,7,,0,0,1,30001,22223,1,7,0,2,7,7,66527,7,1,7174,3,7
2,7,3,9,,,1,7,0,0,0,1,30002,30001,1,7,21,5,527,52,66527,37,71,7110,9,0
3,7,3,9,0,,1,7,0,0,0,1,30003,30002,1,,63,6,3527,35,66527,937,71,10101,0,
4,7,3,9,0,0,1,7,0,1,1,1,30004,30003,1,,0,6,66527,66,66527,937,71,10101,0,
0,5,,,,,1,,,0,0,1,22223,,,,0,5,1,0,66545,0,0,10052,5,1
1,5,4,,,,1,0,,0,0,1,22224,22223,1,5,0,4,5,5,66545,5,1,5105,4,0
2,5,4,5,,,1,0,0,0,0,1,22225,22224,1,5,0,5,45,4,66545,45,1,5106,5,0
3,5,4,5,6,,1,0,0,0,0,1,22292,22225,1,,0,6,545,5,66545,545,1,10107,6,
4,5,4,5,6,6,1,0,0,1,1,1,22299,22292,1,,0,6,6545,6,66545,6545,1,10107,6,
0,9,,,,,5,,,0,0,1,77779,,,,0,5,1,0,66545,0,0,10096,9,5
1,9,0,,,,5,0,,0,0,1,77780,77779,5,9,0,4,45,45,66545,9,5,9501,0,0
2,9,0,3,,,5,0,0,0,0,1,77892,77780,5,9,0,5,45,4,66545,9,5,9504,3,0
3,9,0,3,3,,5,0,0,0,0,1,77926,77892,5,,0,6,1545,15,66545,309,5,10104,3,
4,9,0,3,3,1,5,0,0,1,1,1,77928,77926,5,,0,6,16545,16,66545,3309,5,10102,1,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,66547,0,0,10072,7,1
1,7,4,,,,1,0,,0,0,1,22224,22223,1,7,0,4,7,7,66547,7,1,7105,4,0
2,7,4,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,47,4,66547,47,1,7106,5,0
3,7,4,5,6,,1,0,0,0,0,1,22292,22225,1,,0,6,547,5,66547,547,1,10107,6,
4,7,4,5,6,6,1,0,0,1,1,1,22299,22292,1,,0,6,6547,6,66547,6547,1,10107,6,
0,9,,,,,3,,,0,0,1,33334,,,,0,7,1,0,66547,0,0,10094,9,3
1,9,1,,,,3,1,,0,0,1,34446,33334,3,9,0,4,27,27,66547,9,3,9312,1,1
2,9,1,1,,,3,1,0,0,0,1,34447,34446,3,9,1,5,147,14,66547,19,13,9302,1,0
3,9,1,1,5,,3,1,0,0,0,1,34503,34447,3,,1,6,547,5,66547,119,13,10106,5,
4,9,1,1,5,0,3,1,0,1,1,1,34504,34503,3,,5,6,16547,16,66547,5119,13,10101,0,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,66551,0,0,10012,1,1
1,1,5,,,,1,0,,0,0,1,2,1,1,1,0,5,1,1,66551,1,1,1106,5,0
2,1,5,5,,,1,0,0,0,0,1,3,2,1,1,0,5,51,5,66551,51,1,1106,5,0
3,1,5,5,6,,1,0,0,0,0,1,70,3,1,,0,6,551,5,66551,551,1,10107,6,
4,1,5,5,6,6,1,0,0,1,1,1,77,70,1,,0,6,6551,6,66551,6551,1,10107,6,
1,1,9,,,,1,6,,0,0,1,6668,1,1,1,0,5,1,1,66551,1,1,1170,9,6
2,1,9,0,,,1,6,0,0,0,1,6669,6668,1,1,54,5,151,15,66551,91,61,1101,0,0
3,1,9,0,1,,1,6,0,0,0,1,6681,6669,1,,0,6,5551,55,66551,91,61,10102,1,
4,1,9,0,1,0,1,6,0,1,1,1,6682,6681,1,,6,6,6551,6,66551,1091,61,10101,0,
0,1,,,,,9,,,0,0,1,1,,,,0,9,1,0,66559,0,0,10020,1,9
1,1,0,,,,9,5,,0,0,1,5557,1,9,1,0,5,9,9,66559,1,9,1951,0,5
2,1,0,1,,,9,5,6,0,0,1,6224,5557,9,1,0,5,59,5,66559,1,59,1962,1,6
3,1,0,1,0,,9,5,6,0,0,1,6225,6224,9,,5,6,1559,15,66559,101,659,10101,0,
4,1,0,1,0,0,9,5,6,1,1,1,6226,6225,9,,6,6,6559,6,66559,101,659,10101,0,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,66559,0,0,10092,9,1
1,9,5,,,,1,0,,0,0,1,33335,33334,1,9,0,5,9,9,66559,9,1,9106,5,0
2,9,5,5,,,1,0,0,0,0,1,33336,33335,1,9,0,5,59,5,66559,59,1,9106,5,0
3,9,5,5,6,,1,0,0,0,0,1,33403,33336,1,,0,6,559,5,66559,559,1,10107,6,
4,9,5,5,6,6,1,0,0,1,1,1,33410,33403,1,,0,6,6559,6,66559,6559,1,10107,6,
2,9,5,6,,,1,0,1,0,0,1,33447,33335,1,9,0,5,59,5,66559,59,1,9117,6,1
3,9,5,6,0,,1,0,1,0,0,1,33448,33447,1,,5,6,1559,15,66559,659,101,10101,0,
4,9,5,6,0,0,1,0,1,1,1,1,33449,33448,1,,6,6,6559,6,66559,659,101,10101,0,
0,3,,,,,5,,,0,0,1,11112,,,,0,5,1,0,66565,0,0,10036,3,5
1,3,1,,,,5,0,,0,0,1,11113,11112,5,3,0,6,15,15,66565,3,5,3502,1,0
2,3,1,3,,,5,0,0,0,0,1,11225,11113,5,3,0,5,65,6,66565,13,5,3504,3,0
3,3,1,3,3,,5,0,0,0,0,1,11259,11225,5,,0,6,1565,15,66565,313,5,10104,3,
4,3,1,3,3,1,5,0,0,1,1,1,11261,11259,5,,0,6,16565,16,66565,3313,5,10102,1,
0,5,,,,,1,,,0,0,1,22223,,,,0,5,1,0,66565,0,0,10052,5,1
1,5,6,,,,1,0,,0,0,1,22224,22223,1,5,0,6,5,5,66565,5,1,5107,6,0
2,5,6,5,,,1,0,0,0,0,1,22225,22224,1,5,0,5,65,6,66565,65,1,5106,5,0
3,5,6,5,6,,1,0,0,0,0,1,22292,22225,1,,0,6,565,5,66565,565,1,10107,6,
4,5,6,5,6,6,1,0,0,1,1,1,22299,22292,1,,0,6,6565,6,66565,6565,1,10107,6,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,66567,0,0,10072,7,1
1,7,6,,,,1,0,,0,0,1,22224,22223,1,7,0,6,7,7,66567,7,1,7107,6,0
2,7,6,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,67,6,66567,67,1,7106,5,0
3,7,6,5,6,,1,0,0,0,0,1,22292,22225,1,,0,6,567,5,66567,567,1,10107,6,
4,7,6,5,6,6,1,0,0,1,1,1,22299,22292,1,,0,6,6567,6,66567,6567,1,10107,6,
0,9,,,,,3,,,0,0,1,33334,,,,0,7,1,0,66567,0,0,10094,9,3
1,9,8,,,,3,0,,0,0,1,33335,33334,3,9,0,6,27,27,66567,9,3,9309,8,0
2,9,8,1,,,3,0,0,0,0,1,33336,33335,3,9,0,5,267,26,66567,89,3,9302,1,0
3,9,8,1,2,,3,0,0,0,0,1,33359,33336,3,,0,6,567,5,66567,189,3,10103,2,
4,9,8,1,2,2,3,0,0,1,1,1,33362,33359,3,,0,6,6567,6,66567,2189,3,10103,2,
0,1,,,,,7,,,0,0,1,1,,,,0,7,1,0,66577,0,0,10018,1,7
1,1,1,,,,7,0,,0,0,1,2,1,7,1,0,7,7,7,66577,1,7,1702,1,0
2,1,1,5,,,7,0,0,0,0,1,3,2,7,1,0,5,77,7,66577,11,7,1706,5,0
3,1,1,5,9,,7,0,0,0,0,1,103,3,7,,0,6,3577,35,66577,511,7,10110,9,
4,1,1,5,9,0,7,0,0,1,1,1,104,103,7,,0,6,66577,66,66577,9511,7,10101,0,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,66577,0,0,10072,7,1
1,7,7,,,,1,0,,0,0,1,22224,22223,1,7,0,7,7,7,66577,7,1,7108,7,0
2,7,7,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,77,7,66577,77,1,7106,5,0
3,7,7,5,6,,1,0,0,0,0,1,22292,22225,1,,0,6,577,5,66577,577,1,10107,6,
4,7,7,5,6,6,1,0,0,1,1,1,22299,22292,1,,0,6,6577,6,66577,6577,1,10107,6,
0,3,,,,,3,,,0,0,1,11112,,,,0,9,1,0,66579,0,0,10034,3,3
1,3,9,,,,3,0,,0,0,1,11113,11112,3,3,0,7,9,9,66579,3,3,3310,9,0
2,3,9,1,,,3,0,0,0,0,1,11114,11113,3,3,0,5,279,27,66579,93,3,3302,1,0
3,3,9,1,2,,3,0,0,0,0,1,11137,11114,3,,0,6,579,5,66579,193,3,10103,2,
4,3,9,1,2,2,3,0,0,1,1,1,11140,11137,3,,0,6,6579,6,66579,2193,3,10103,2,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,66579,0,0,10092,9,1
1,9,7,,,,1,0,,0,0,1,33335,33334,1,9,0,7,9,9,66579,9,1,9108,7,0
2,9,7,5,,,1,0,0,0,0,1,33336,33335,1,9,0,5,79,7,66579,79,1,9106,5,0
3,9,7,5,6,,1,0,0,0,0,1,33403,33336,1,,0,6,579,5,66579,579,1,10107,6,
4,9,7,5,6,6,1,0,0,1,1,1,33410,33403,1,,0,6,6579,6,66579,6579,1,10107,6,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,66581,0,0,10012,1,1
1,1,8,,,,1,0,,0,0,1,2,1,1,1,0,8,1,1,66581,1,1,1109,8,0
2,1,8,5,,,1,0,0,0,0,1,3,2,1,1,0,5,81,8,66581,81,1,1106,5,0
3,1,8,5,6,,1,0,0,0,0,1,70,3,1,,0,6,581,5,66581,581,1,10107,6,
4,1,8,5,6,6,1,0,0,1,1,1,77,70,1,,0,6,6581,6,66581,6581,1,10107,6,
0,9,,,,,9,,,0,0,1,33334,,,,0,1,1,0,66581,0,0,10100,9,9
1,9,7,,,,9,3,,0,0,1,36668,33334,9,9,0,8,81,81,66581,9,9,9938,7,3
2,9,7,4,,,9,3,1,0,0,1,36780,36668,9,9,21,5,981,98,66581,79,39,9915,4,1
3,9,7,4,0,,9,3,1,0,0,1,36781,36780,9,,19,6,7581,75,66581,479,139,10101,0,
4,9,7,4,0,0,9,3,1,1,1,1,36782,36781,9,,4,6,26581,26,66581,479,139,10101,0,
1,9,3,,,,9,7,,0,0,1,41112,33334,9,9,0,8,81,81,66581,9,9,9974,3,7
2,9,3,1,,,9,7,4,0,0,1,41557,41112,9,9,21,5,981,98,66581,39,79,9942,1,4
3,9,3,1,0,,9,7,4,0,0,1,41558,41557,9,,19,6,7581,75,66581,139,479,10101,0,
4,9,3,1,0,0,9,7,4,1,1,1,41559,41558,9,,4,6,26581,26,66581,139,479,10101,0,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,66583,0,0,10032,3,1
1,3,8,,,,1,0,,0,0,1,11113,11112,1,3,0,8,3,3,66583,3,1,3109,8,0
2,3,8,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,83,8,66583,83,1,3106,5,0
3,3,8,5,6,,1,0,0,0,0,1,11181,11114,1,,0,6,583,5,66583,583,1,10107,6,
4,3,8,5,6,6,1,0,0,1,1,1,11188,11181,1,,0,6,6583,6,66583,6583,1,10107,6,
1,3,5,,,,1,1,,0,0,1,12224,11112,1,3,0,8,3,3,66583,3,1,3116,5,1
2,3,5,0,,,1,1,0,0,0,1,12225,12224,1,3,5,5,83,8,66583,53,11,3101,0,0
3,3,5,0,6,,1,1,0,0,0,1,12292,12225,1,,0,6,583,5,66583,53,11,10107,6,
4,3,5,0,6,0,1,1,0,1,1,1,12293,12292,1,,6,6,6583,6,66583,6053,11,10101,0,
0,7,,,,,7,,,0,0,1,22223,,,,0,9,1,0,66589,0,0,10078,7,7
1,7,1,,,,7,1,,0,0,1,23335,22223,7,7,0,8,49,49,66589,7,7,7712,1,1
2,7,1,9,,,7,1,0,0,0,1,23336,23335,7,7,1,5,189,18,66589,17,17,7710,9,0
3,7,1,9,3,,7,1,0,0,0,1,23370,23336,7,,9,6,6589,65,66589,917,17,10104,3,
4,7,1,9,3,0,7,1,0,1,1,1,23371,23370,7,,3,6,36589,36,66589,3917,17,10101,0,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,66589,0,0,10092,9,1
1,9,8,,,,1,0,,0,0,1,33335,33334,1,9,0,8,9,9,66589,9,1,9109,8,0
2,9,8,5,,,1,0,0,0,0,1,33336,33335,1,9,0,5,89,8,66589,89,1,9106,5,0
3,9,8,5,6,,1,0,0,0,0,1,33403,33336,1,,0,6,589,5,66589,589,1,10107,6,
4,9,8,5,6,6,1,0,0,1,1,1,33410,33403,1,,0,6,6589,6,66589,6589,1,10107,6,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,67501,0,0,10012,1,1
1,1,0,,,,1,0,,0,0,1,2,1,1,1,0,0,1,1,67501,1,1,1101,0,0
